Vaccine,Geographic Level,Geographic Name,Demographic_Level,Demographic Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,2024-11-23,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,2024-11-23,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,2024-11-23,,,27,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 4,2024-11-23,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,2024-11-23,11.9843,2.8056,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,2024-11-30,17.218,19.5046,31,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 5,2024-11-30,11.9843,2.8056,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,November Week 5,2024-11-30,11.9843,2.8056,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,2024-11-30,55.0523,28.5031,31,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,2024-11-30,15.7454,15.224,31,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 1,2024-12-07,15.9063,3.1528,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,December Week 1,2024-12-07,15.9063,3.1528,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 1,2024-12-07,20.4521,17.2483,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,2024-12-07,20.9092,21.8996,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 1,2024-12-07,42.7324,27.7177,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2024-12-14,35.5205,23.1802,44,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2024-12-14,15.9063,3.1528,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2024-12-14,15.9063,3.1528,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2024-12-14,27.7103,18.2879,44,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2024-12-14,20.8629,14.9914,44,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2024-12-21,13.6085,14.1001,48,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2024-12-21,49.8979,23.4834,48,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 3,2024-12-21,15.9063,3.1528,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2024-12-21,15.9063,3.1528,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2024-12-21,20.5872,14.2847,48,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,December Week 4,2024-12-28,15.9063,3.1528,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,2024-12-28,26.562,22.7434,30,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,2024-12-28,41.5249,25.476,30,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 4,2024-12-28,15.9063,3.1528,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,2024-12-28,16.0068,16.837,30,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2025-01-04,,,9,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2025-01-04,,,9,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,2025-01-04,17.6,3.3815,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2025-01-04,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2025-01-04,,,9,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,January Week 2,2025-01-11,17.6,3.3815,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,2025-01-11,19.2297,14.6481,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,2025-01-11,49.9612,20.5799,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 2,2025-01-11,17.6,3.3815,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,2025-01-11,13.2092,12.5681,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2025-01-18,33.1573,17.5655,54,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,January Week 3,2025-01-18,19.2444,3.6617,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 3,2025-01-18,19.2444,3.6617,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2025-01-18,5.7954,9.13,54,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2025-01-18,41.8029,18.0682,54,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2025-01-25,,,22,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2025-01-25,,,22,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2025-01-25,,,22,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2025-01-25,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2025-01-25,19.2444,3.6617,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,February Week 1,2025-02-01,19.2444,3.6617,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,2025-02-01,,,22,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,2025-02-01,,,22,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,2025-02-01,,,22,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 1,2025-02-01,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 2,2025-02-08,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,2025-02-08,,,26,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,February Week 2,2025-02-08,19.7831,3.7554,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,2025-02-08,,,26,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,2025-02-08,,,26,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,2025-02-15,,,23,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,2025-02-15,,,23,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,February Week 3,2025-02-15,19.7831,3.7554,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 3,2025-02-15,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,2025-02-15,,,23,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,February Week 4,2025-02-22,19.7831,3.7554,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 4,2025-02-22,19.7831,3.7554,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,2025-02-22,13.0586,14.5342,33,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,2025-02-22,6.322,7.2925,33,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,2025-02-22,60.8363,24.833,33,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,2025-03-01,20.8663,10.7584,76,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 1,2025-03-01,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 1,2025-03-01,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,2025-03-01,45.7899,13.3998,76,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,2025-03-01,12.4618,9.238,76,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 2,2025-03-08,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,2025-03-08,27.6117,11.8874,95,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 2,2025-03-08,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,2025-03-08,4.1418,5.0289,95,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,2025-03-08,47.3646,13.4256,95,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15,32.9434,13.8594,70,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15,4.5905,3.509,70,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15,41.5842,14.0252,70,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,2025-03-22,2.8674,3.8757,34,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 4,2025-03-22,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 4,2025-03-22,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,2025-03-22,31.3286,22.9235,34,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,2025-03-22,44.9221,24.672,34,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,2025-03-29,,,20,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 5,2025-03-29,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,March Week 5,2025-03-29,20.8819,4.0372,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,2025-03-29,,,20,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,2025-03-29,,,20,1
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,April Week 1,2025-04-05,21.0226,4.0469,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 1,2025-04-05,,,1184,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 1,2025-04-05,,,23,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 1,2025-04-05,,,23,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 1,2025-04-05,,,23,1
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2025-04-12,45.8253,18.7051,35,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2025-04-12,7.0712,11.0103,35,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2025-04-12,26.0809,16.4174,35,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2025-04-12,21.0226,4.0469,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2025-04-12,21.0226,4.0469,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,April Week 3,2025-04-19,21.0226,4.0469,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 3,2025-04-19,6.3075,6.1675,55,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 3,2025-04-19,29.5832,15.7042,55,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 3,2025-04-19,43.0867,16.3728,55,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 3,2025-04-19,21.0226,4.0469,1184,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,April Week 4,2025-04-26,21.0226,4.0469,1184,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 4,2025-04-26,5.9546,8.1903,41,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 4,2025-04-26,40.3245,21.3909,41,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 4,2025-04-26,32.6983,21.053,41,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 4,2025-04-26,21.0226,4.0469,1184,0
